&BOXOKMC18
&TIME           (in s)      0.0000000E+00
&ISTEP                      0
&IPATCH                     1
&ITIMESECTION               1
 
&LATT     lattice length(in A):      3.1652000E+00
&BOXLOW                (in LU):      -8.0000E+02    -8.0000E+02    -8.0000E+02
&BOXSIZE               (in LU):      1.6000E+03     1.6000E+03     1.6000E+03
&NGRAIN        0
!                Seed ID          x(LU)          y(LU)          z(LU)
&BOXSEINDEX                IBox      SEUsedIndexFrom        SEUsedIndexTo      SEExpdIndexFrom        SEExpdIndexTo   SEVirtualIndexFrom     SEVirtualIndexTo
&BOXSEDATA                    1                    1                  160                    1                  160                    1                  160
&ELEMENT               H              HE               W              VC
&TYPE            IBox           Layer         GBSeed1         GBSeed2           Statu         Record1         Record2           x(LU)           y(LU)           z(LU)               H              HE               W              VC
                    1               1               0               0               1             117               0     -1.8993E+01     -7.8032E+00     -1.6320E+01               0               0               1               0
                    1               1               0               0               1             118               0     -1.3518E+00      5.9764E+00     -6.7842E-01               0               0               0               1
                    1               1               0               0               1             119               0      5.1671E+01      2.7434E+01      4.9892E+01               0               0               1               0
                    1               1               0               0               1             120               0     -9.3154E+00     -2.2183E+00     -4.5047E+01               0               0               0               1
                    1               1               0               0               1             121               0     -2.3524E+01      9.3358E+00     -6.0951E+01               0               0               1               0
                    1               1               0               0               1             122               0     -2.5559E+00      5.6141E+01     -2.2434E+01               0               0               0               1
                    1               1               0               0               1             123               0     -2.8245E+01     -1.6785E+01     -3.9453E+01               0               0               1               0
                    1               1               0               0               1             124               0      5.5217E+01     -1.8426E+01     -3.9018E+01               0               0               0               1
                    1               1               0               0               1             125               0      4.4343E+01     -2.4745E+01     -5.2745E+01               0               0               1               0
                    1               1               0               0               1             126               0      1.2175E+01      8.4016E+00      6.5859E+00               0               0               0               1
                    1               1               0               0               1             127               0      7.4190E+01     -2.5480E+01      3.9050E+00               0               0               1               0
                    1               1               0               0               1             128               0     -4.2845E+01     -2.5959E+01      1.0785E+01               0               0               0               1
                    1               1               0               0               1             129               0     -6.3306E+00     -7.5865E+00     -2.3746E+01               0               0               1               0
                    1               1               0               0               1             130               0     -8.8654E-01      1.2982E+00     -1.0857E+01               0               0               0               1
                    1               1               0               0               1             131               0     -1.6602E+01      1.7535E+01     -7.0753E+00               0               0               1               0
                    1               1               0               0               1             132               0      5.0470E-01     -3.0222E-01     -2.0912E+01               0               0               0               1
                    1               1               0               0               1             133               0      9.6179E+00      1.6690E+01      3.3995E+01               0               0               1               0
                    1               1               0               0               1             134               0      4.6846E+01     -1.9970E+00     -5.9959E+01               0               0               0               1
                    1               1               0               0               1             135               0     -4.5738E+00     -2.0042E+01     -6.0266E+01               0               0               1               0
                    1               1               0               0               1             136               0      3.8876E+00     -2.2203E+01      3.6011E+01               0               0               0               1
                    1               1               0               0               1             137               0     -4.8106E+01      4.3861E+01     -3.5498E+01               0               0               1               0
